chrXIV     213113      9.39       7.394
chrIV      791313      4.14       7.393
chrII      151481     11.31       7.392
chrXII     316111     15.37       7.389
chrVIII    393270      4.43       7.383
chrXII     246948      3.69       7.380
chrIV     1352833      3.69       7.380
chrVII     245158      4.87       7.379
chrV       232583      8.40       7.368
chrXII      72654      9.18       7.344
chrXII    1062394      5.14       7.343
chrVIII    284884      5.36       7.342
chrXII     168151      6.90       7.340
chrXII    1057510      8.95       7.336
chrIV      458179      4.84       7.333
chrVIII    159004     19.94       7.331
chrXII     585626      4.69       7.328
chrXVI     767306      6.74       7.326
chrXIV     375445      6.37       7.322
chrXIV     317239     13.18       7.322
chrXII     993192      4.10       7.321
chrX        52800      3.66       7.320
chrXV      281872      6.44       7.318
chrXIII    575397     12.44       7.318
chrIV      394364     10.02       7.314
chrXV      228180      4.46       7.311
chrII      145420      9.65       7.311
chrXV      440521      5.48       7.307
chrXV     1080488      3.65       7.300
chrIV      784869      3.65       7.300
chrXV      438334      9.78       7.299
chrXII     422949     11.97       7.299
chrIV      941275     17.08       7.299
chrVII     878951      9.05       7.298
chrVII     205381      6.48       7.281
chrXV      226973     13.25       7.280
chrIV      251279      3.64       7.280
chrIV     1088213      3.64       7.280
chrX        47876     14.99       7.277
chrXV      594900      6.47       7.270
chrVII     902534      6.32       7.264
chrVII     695592      7.99       7.264
chrXIII    808056      9.66       7.263
chrXIII    732059      3.63       7.260
chrXII     696572     12.27       7.260
chrVII    1080947      5.59       7.260
chrII      805320      3.63       7.260
chrXIII    692462      7.04       7.258
chrIV     1395373     11.17       7.253
chrXIV     685503      8.63       7.252
chrIII     216372     12.31       7.241
chrVII    1038497      3.62       7.240
chrVIII    131273     14.90       7.233
chrXII    1000805      8.75       7.231
chrXII     143379     10.41       7.229
chrXI      188723      4.48       7.226
chrVI      167228      6.50       7.222
chrIV       98101      3.90       7.222
chrXVI     386444      3.61       7.220
chrXV     1086956     10.18       7.220
chrVII    1038319      3.61       7.220
chrII      436968      7.00       7.216
chrXV      633821      6.49       7.211
chrIV      276824      4.47       7.210
chrXI        5703      4.18       7.207
chrX       302664      7.42       7.204
chrXII     928792      6.84       7.200
chrXII     589695      6.98       7.196
chrXV      595069      5.90       7.195
chrXIV      83664     18.85       7.195
chrII      745028     13.88       7.192
chrXI      272815      5.68       7.190
chrVII     108176      6.90       7.188
chrVI       31653      7.83       7.183
chrII      447767      8.62       7.183
chrII       22585     10.63       7.182
chrIV     1287991      7.54       7.181
chrVII     854421     15.72       7.178
chrII      669944     12.13       7.178
chrVII     643401      7.75       7.176
chrX       257612     11.76       7.171
chrII      323880     16.91       7.165
chrXII     279384      8.88       7.161
chrXIV     102241      3.58       7.160
chrX       128968      3.58       7.160
chrIV     1485231      3.65       7.157
chrVII     767531     11.95       7.156
chrX       555915      7.58       7.151
chrI       119426     15.14       7.142
chrXI      665127      7.21       7.139
chrXI      155173     22.26       7.135
chrX       740190      5.28       7.135
chrXV      106577      6.92       7.134
chrXV     1059243     11.53       7.117
chrVII     793801     13.52       7.116
chrXII     221787      5.76       7.111
chrII      633204     10.88       7.111
chrXV      324210      6.54       7.109
chrXI      490297     10.87       7.105
chrVII     870930      5.61       7.101
chrVII     982108      6.39       7.100
chrXV      441753      8.22       7.086
chrXII     609966     15.09       7.085
chrXIII    631809     10.34       7.082
chrXIII     79147     19.61       7.079
chrIV     1117647      8.55       7.066
chrXIV     695788     17.37       7.061
chrXVI     191430      3.53       7.060
chrIV        5596      3.53       7.060
chrXII     747858      3.67       7.058
chrV       326538     15.74       7.058
chrXVI     290894      6.14       7.057
chrXV      147550     13.97       7.056
chrVII     357649      8.89       7.056
chrXIV     308614      4.09       7.052
chrII       95431      5.57       7.051
chrX       470761     11.84       7.048
chrX       328099      9.79       7.043
chrXVI     418096      3.52       7.040
chrVIII     85839      3.52       7.040
chrXIV     289342      7.25       7.039
chrXV      586870      9.29       7.038
chrIII      14031      7.46       7.038
chrVIII     40258     11.47       7.037
chrVII     435617      4.57       7.031
chrXII     691265      5.34       7.026
chrXIV     164932      6.46       7.022
chrXV       87175      3.51       7.020
chrXIII    181160      3.51       7.020
chrX       450631      6.88       7.020
chrXV      741713      8.14       7.017
chrXVI     543830      6.10       7.011
chrXVI     707247     17.08       7.000
chrXIII    806735      3.64       7.000
chrXII     893650      9.03       7.000
chrX       342485      3.50       7.000
chrXI      403512      6.99       6.990
chrXV      195494     17.40       6.988
chrXIII      4246      4.82       6.986
chrII      281327      3.70       6.981
chrXI       53439      3.49       6.980
chrVIII    522812      3.56       6.980
chrXI      359701      6.00       6.977
chrI       208408      6.00       6.977
chrX       410801     15.69       6.973
chrI       175334     14.29       6.971
chrXIII    693550     11.78       6.970
chrVII      62086      8.92       6.969
chrX       491103      4.25       6.967
chrX       461551     10.31       6.966
chrXIII    531898      3.83       6.964
chrXII     802382      3.48       6.960
chrIV      358126      5.98       6.953
chrXI      333455     12.23       6.949
chrIV     1492908      5.42       6.949
chrXVI     153673      9.03       6.946
chrII      437295      8.68       6.944
chrVII    1042404      3.68       6.943
chrXIV     430051      4.72       6.941
chrIV      515890      3.47       6.940
chrIV      283411      4.44       6.938
chrXI      154248      9.71       6.936
chrXVI     181099      8.59       6.927
chrXV      602836      9.42       6.926
chrVII     750102      3.46       6.920
chrIV     1384074     11.62       6.917
chrXII     274322      6.50       6.915
chrIV     1060268      7.18       6.904
chrX       581263      8.76       6.898
chrVIII    221109      8.14       6.898
chrXII      11237     12.69       6.897
chrXV      113651      8.47       6.886
chrVI      162062      6.47       6.883
chrXII     127087      9.22       6.881
chrIII      56986      3.44       6.880
chrXV      436276      9.70       6.879
chrVIII     40429     18.57       6.878
chrXIII    142191      7.97       6.871
chrIV      345650     12.23       6.871
chrXV      350239      5.29       6.870
chrXVI     924725     15.11       6.868
chrXII     518286      5.70       6.867
chrXIV     452028     13.80       6.866
chrXV      113477     12.35       6.861
chrV       512195      3.43       6.860
chrXVI     370640     14.06       6.859
chrXV      333336      4.32       6.857
chrXVI     707070     14.72       6.847
chrVI      210364      3.42       6.840
chrVII     843258     11.28       6.836
chrXVI     814833     12.03       6.835
chrIV      446425     14.41       6.829
chrX        10943      7.10       6.827
chrVII     353373      7.85       6.826
chrXII     982343      8.12       6.824
chrII      679019     13.85       6.823
chrIII      96571     18.42       6.822
chrXIV     772665      3.41       6.820
chrXVI     809619      4.50       6.818
chrVIII    177969      9.00       6.818
chrXVI     808567     23.52       6.817
chrXI      521340      8.52       6.816
chrX       414580      8.79       6.814
chrIV     1524240      9.47       6.813
chrXIII    778789      8.31       6.811
chrXII     673753      3.61       6.811
chrXI      458047      3.61       6.811
chrIV     1484091      9.74       6.811
chrIX      172243     15.45       6.806
chrVII     275923      6.60       6.804
chrXV      896199      4.49       6.803
chrXI      162198      4.15       6.803
chrX       725761     12.04       6.802
chrIV     1196264      3.40       6.800
chrXIV     227129      5.91       6.793
chrXI       50071      4.89       6.792
chrXVI      61035     11.07       6.791
chrXI       82645      4.07       6.783
chrX       247234      4.40       6.769
chrII      181924     13.74       6.768
chrII      658181     11.30       6.766
chrX       422441      7.44       6.764
chrIV       21325      7.44       6.764
chrXIII    413130      5.41       6.763
chrX        28871      3.65       6.759
chrX       725920      8.92       6.758
chrVII     237473      6.08       6.756
chrXIII     95278     11.61       6.750
chrVIII    533463      5.13       6.750
chrXV      889190     13.16       6.749
chrVII     172908      5.06       6.747
chrII      242363      9.24       6.745
chrVII     111184      3.37       6.740
chrII      761426     10.44       6.735
chrXV      188987      3.77       6.732
chrIV     1129783     16.96       6.730
chrX       425737     11.37       6.728
chrXVI     802326      3.36       6.720
chrIII      42108      5.04       6.720
chrXVI     309416      8.53       6.717
chrIII     273287      3.96       6.712
chrXIII    392144      5.77       6.709
chrXII    1060694     10.13       6.709
chrV       171684      9.46       6.709
chrXVI     121254      3.89       6.707
chrVII     454817      3.89       6.707
chrV        25591      8.78       6.702
chrXIII    919806      3.35       6.700
chrIV      519427      3.35       6.700
chrXVI     142985      9.71       6.697
chrIV      267724      9.91       6.696
chrXI      642321      5.02       6.693
chrIV     1447396      5.89       6.693
chrXI      592164      7.16       6.692
chrXII     230848      4.08       6.689
chrVII      50016      8.16       6.689
chrII       29278     11.84       6.689
chrVII     421387      6.42       6.688
chrXV      571828      4.21       6.683
chrXVI     596709      9.22       6.681
chrVII     767862      7.75       6.681
chrXVI     156197      3.34       6.680
chrIII      96391     12.89       6.679
chrXIV     592698      6.01       6.678
chrXV      745943      8.28       6.677
chrIX      315113      4.14       6.677
chrXVI     469920      4.54       6.676
chrXII     265636      6.13       6.663
chrIV      557877     11.06       6.663
chrX       130587      8.06       6.661
chrVII     448529      5.26       6.658
chrVII     182575      7.72       6.655
chrII      757414      5.59       6.655
chrVII     793472      7.85       6.653
chrX       556224      6.25       6.649
chrIV      443642      4.52       6.647
chrXVI     564859      8.24       6.645
chrVII     946954      8.04       6.645
chrV       172971     17.54       6.644
chrIII     240525      8.57       6.643
chrXII     655220      5.38       6.642
chrVII      53410     10.03       6.642
chrVII     382996      5.71       6.640
chrXII     517346      5.04       6.632
chrIV     1114029      4.51       6.632
chrII      546370      5.50       6.627
chrVI      167069     10.20       6.623
chrXIII    137682     12.58       6.621
chrXIV     563036      3.70       6.607
chrXIII    684774     10.77       6.607
chrXII     213415     11.89       6.606
chrVII      58880      6.87       6.606
chrVII     879668      6.14       6.602
chrVII     633584      8.12       6.602
chrXV     1085909     11.55       6.600
chrVIII    368367      3.96       6.600
chrIV     1353752      3.30       6.600
chrIII     307739      3.30       6.600
chrII      711185      5.74       6.598
chrIV      159289      4.22       6.594
chrV       178992      7.12       6.593
chrXIV     599667      8.37       6.591
chrXIII    856606     12.72       6.591
chrVII     214353     15.42       6.590
chrIV     1349955      3.36       6.588
chrI       180287      3.49       6.585
chrX       583502     11.39       6.584
chrI       202511      6.32       6.583
chrXII     958744      9.74       6.581
chrVIII    229809      5.66       6.581
chrII      177838      3.29       6.580
chrXV      353332     13.55       6.578
chrV       232017      7.63       6.578
chrX       507132     14.92       6.573
chrXIII    592544     16.56       6.571
chrXVI     941178      7.75       6.568
chrXV      111677      8.93       6.566
chrII      670866     16.02       6.566
chrIV     1480414      3.61       6.564
chrXI      457867      6.30       6.562
chrXV      851347      7.60       6.552
chrXII     408595     17.56       6.552
chrXV      230228     12.51       6.550
chrVIII    371416     12.17       6.543
chrXIII    213776     11.84       6.541
chrXIV     685343     12.81       6.536
chrXII      17535     11.70       6.536
chrXV      807476      7.45       6.535
chrVII    1016575      9.28       6.535
chrV        64994     10.11       6.523
chrIV     1487309      3.26       6.520
chrII        8027      3.26       6.520
chrXVI     923781     10.56       6.519
chrXV      140504      7.43       6.518
chrXI      457083      3.65       6.518
chrXIV     287833     11.99       6.516
chrXIII    814131      4.04       6.516
chrXI      184994     12.51       6.516
chrIII     118176      8.99       6.514
chrIII     143813      4.36       6.507
chrVII     371224      5.66       6.506
chrXIV     211958      6.70       6.505
chrXIV     206967      6.18       6.505
chrXIII     83112      6.83       6.505
chrIV      853957      7.74       6.504
chrXVI     263973      7.28       6.500
chrVIII     40077      4.29       6.500
chrII        7144      5.46       6.500
chrXVI     321499      6.56       6.495
chrVI       57715      4.74       6.493
chrXII     237718      5.71       6.489
chrXIV     678784      8.17       6.484
chrVII     205220      9.92       6.484
chrXII     167614      8.36       6.481
chrVII     284421      5.25       6.481
chrXIII      2361      3.24       6.480
chrXI       50238      6.93       6.477
chrIV      746719      9.52       6.476
chrV       374514     10.10       6.474
chrXII     546275      6.08       6.468
chrIX      117476      4.98       6.468
chrXVI     516693      5.69       6.466
chrXII     805858      5.04       6.462
chrXVI     870686      8.72       6.459
chrVII      10669      5.49       6.459
chrXVI     243099      3.68       6.456
chrXIII     83272     13.10       6.453
chrV       425282      4.71       6.452
chrXV      547021      6.51       6.446
chrXI      599699      6.38       6.444
chrVII     302888     10.63       6.442
chrXII     227987      4.38       6.441
chrIV      827319      3.22       6.440
chrIV     1178471      3.22       6.440
chrVII     389733      6.31       6.439
chrX       342834     15.90       6.437
chrXIV     297903     12.10       6.436
chrXV      545165      8.75       6.434
chrXVI     923114     13.51       6.433
chrII      779449      7.78       6.430
chrX       556072      9.70       6.424
chrVII     768021      6.36       6.424
chrXI      493557      3.21       6.420
chrIV     1358895      3.21       6.420
chrIV      326475      5.26       6.415
chrXVI     147430      6.34       6.404
chrXII     778752      6.66       6.404
chrVII     688548      6.34       6.404
chrXV      960213      3.20       6.400
chrXV      749266      3.20       6.400
chrXV      271388      6.08       6.400
chrXI      626218      3.20       6.400
chrVII     812195      3.20       6.400
chrIX      193180      3.52       6.400
chrIV      826483      8.96       6.400
chrXIII    733533      6.91       6.398
chrX       573966      6.91       6.398
chrXIII    367177      3.71       6.397
chrXV      922862      4.54       6.394
chrIV     1350437      3.26       6.392
chrVII     452377      8.69       6.390
chrXII     206323     17.68       6.383
chrIV      778721      5.36       6.381
chrXI       76011     13.27       6.380
chrVII    1038767      3.19       6.380
chrXII     687211     12.63       6.379
chrXV       78603      5.74       6.378
chrIV      183775      9.63       6.377
chrVIII     39470      8.48       6.376
chrVII     634628      7.84       6.374
chrXII    1021910      4.78       6.373
chrII      592594      3.95       6.371
chrIV      733393     10.32       6.370
chrXVI     923604     11.08       6.368
chrXV      528621      7.13       6.366
chrXII     912597      4.39       6.362
chrXVI     164144      3.18       6.360
chrIV      337084      8.65       6.360
chrI       189245      3.18       6.360
chrXIV     330105      5.15       6.358
chrXIII    523865      4.64       6.356
chrVII     345381     18.24       6.355
chrXIII    707292     10.04       6.354
chrIV     1399208      8.45       6.353
chrII      437133     11.37       6.352
chrXVI     436429      6.03       6.347
chrVII     706405      3.68       6.345
chrVII    1039092      5.33       6.345
chrXI      202353      9.07       6.343
chrVII     688228      7.23       6.342
chrXVI       7711      3.17       6.340
chrXVI     208976      3.55       6.339
chrXII      34886      8.24       6.338
chrXVI      69980      6.59       6.337
chrXV     1001283     10.26       6.333
chrVII      87867      6.52       6.330
chrX       728696      4.05       6.328
chrXIII    181000      5.82       6.326
chrXII    1011251      4.49       6.324
chrXIV      10193      3.16       6.320
chrXIII     97911      6.57       6.317
chrIV      739993      4.61       6.315
chrXIV     511357     13.57       6.312
chrXII     850863     12.62       6.310
chrVII     313725      8.83       6.307
chrXIV     588286      8.26       6.305
chrII      528628      7.94       6.302
chrII      653354      5.48       6.299
chrII       43303      9.76       6.297
chrII      791873      7.49       6.294
chrVII     709665      4.34       6.290
chrVII     110851      7.80       6.290
chrXII     302402      7.61       6.289
chrXII    1022085      6.35       6.287
chrXII      72984      3.96       6.286
chrVII     421133      3.33       6.283
chrIX      348715      5.78       6.283
chrIII     179766      6.22       6.283
chrXIII    421324      6.91       6.282
chrXV      373732      3.14       6.280
chrXIV     326712      3.14       6.280
chrIV      872130      3.14       6.280
chrIV      826655      6.78       6.278
chrIV      534186      4.08       6.277
chrXV      270888      7.97       6.276
chrXIII    502483     10.67       6.276
chrXII     363468      9.22       6.272
chrII       40969      5.08       6.272
chrXI      592464      6.77       6.269
chrIII      70317      9.78       6.269
chrXVI     138392      3.13       6.260
chrXVI     818495      6.76       6.259
chrIV      620535     12.33       6.259
chrXI        1759      4.13       6.258
chrIII     190768     13.07       6.254
chrXII     398873     14.87       6.248
chrVII     173966      8.06       6.248
chrXI      418113      9.87       6.247
chrIII     273449      6.37       6.245
chrIII     196831      6.43       6.243
chrIV      554248      8.55       6.241
chrII      333001      4.93       6.241
chrXI      596472      3.12       6.240
chrXI      125951      3.12       6.240
chrX       202800      3.12       6.240
chrVI       10802      3.12       6.240
chrII       71583      3.12       6.240
chrVII     319629      4.43       6.239
chrXIV     551528      9.54       6.235
chrXIV     471414      7.17       6.235
chrV       120585      7.23       6.233
chrII      505682      6.98       6.232
chrXIII    837173     16.94       6.228
chrIV     1341823      5.73       6.228
chrXIII    687247      4.67       6.227
chrXI      271697      6.04       6.227
chrXVI      26515      5.79       6.226
chrXIII    191187     10.46       6.226
chrII      505862      9.40       6.225
chrXVI     179941     12.51       6.224
chrV       451136      7.59       6.221
chrIX      370308      3.11       6.220
chrI        26566      3.11       6.220
chrIII     242347      4.54       6.219
chrXII    1021243     10.69       6.215
chrXIII    501879      5.59       6.211
chrVII     923976     10.93       6.210
chrXIV      66468      3.29       6.208
chrXIV     288171     12.23       6.208
chrXIII      4080      4.22       6.206
chrI        82763      6.02       6.206
chrVIII    448265      7.32       6.203
chrVII     793632     10.98       6.203
chrXI      398451      3.10       6.200
chrI        55797      3.10       6.200
chrVIII    481012      5.02       6.198
chrII      124625      9.35       6.192
chrX       365761      5.20       6.190
chrVIII    446071      7.49       6.190
chrVI       79139     14.30       6.190
chrXVI     807691     11.51       6.188
chrXIII    671329      3.96       6.188
chrIV      534905      5.69       6.185
chrXVI     480157      7.85       6.181
chrVIII    195632      6.86       6.180
chrIV      434473      3.09       6.180
chrV       110385      6.24       6.178
chrXII    1002055      3.58       6.172
chrXII     885256      4.69       6.171
chrV        34781      9.87       6.169
chrIX      184166     14.99       6.169
chrIV     1093379      6.78       6.164
chrXI      255362      3.08       6.160
chrIV      351215      3.08       6.160
chrXVI     556580     12.38       6.159
chrVI      118553      5.42       6.159
chrII      749589      8.37       6.154
chrXII     111862      9.72       6.152
chrV       176621      6.21       6.149
chrXIV      14007      9.71       6.146
chrXIII    276342     10.94       6.146
chrXV       47844      7.31       6.143
chrXV      281728      5.16       6.143
chrXIII    127526      8.60       6.143
chrIV      163001     15.91       6.143
chrXVI     747447      8.72       6.141
chrVII      48657      8.29       6.141
chrXIV     378495      3.07       6.140
chrXII     238026      3.07       6.140
chrIX       89959      7.55       6.138
chrXV      960049      7.61       6.137
chrV       201716     12.09       6.137
chrV       237493      5.40       6.136
chrXV      916187     12.33       6.134
chrXVI     192703      9.13       6.128
chrVII     867031     10.96       6.123
chrIV      562442      3.55       6.121
chrXII     696892      3.06       6.120
chrVIII    371244     13.22       6.120
chrXIII    217498     19.64       6.118
chrIX      378509      9.48       6.116
chrXIII    243262     10.33       6.112
chrV       171826      6.60       6.111
chrXIII    177969     16.07       6.110
chrXV      747262      6.17       6.109
chrVII     204107      3.91       6.109
chrIV      258877      3.36       6.109
chrXII     982508      6.47       6.104
chrII      480785     11.90       6.103
chrXV      792864     10.13       6.102
chrXIV       8120      7.75       6.102
chrXIV     419808     14.40       6.102
chrXII     270109      9.03       6.101
chrXI      509892      9.64       6.101
chrII      572448      4.82       6.101
chrXIII    462640      4.27       6.100
chrI       205557      4.88       6.100
chrVII     662643      9.08       6.094
chrXVI      53130      6.58       6.093
chrV       126181      6.82       6.089
chrIV     1169120      4.87       6.087
chrII      528454      6.27       6.087
chrXVI     155697      9.86       6.086
chrXIV     199805     14.97       6.085
chrXI      642993      6.45       6.085
chrIV     1267425     10.10       6.084
chrII      550089     11.62       6.084
chrII      273376     12.41       6.083
chrX       129244      3.04       6.080
chrVI      115994      3.04       6.080
chrXI      660034     12.82       6.076
chrXII     893974      8.93       6.075
chrXIII    736389      5.77       6.074
chrVIII    538260      4.98       6.073
chrVII     180900     12.57       6.072
chrXV     1089338     12.32       6.069
chrX       581423      9.71       6.069
chrVI      159084     11.28       6.065
chrXI      161722     15.28       6.063
chrV       316510      4.79       6.063
chrVIII    330349      3.94       6.062
chrIV      950724     13.58       6.062
chrX        52636      3.03       6.060
chrII      704540      3.03       6.060
chrXII    1029059      9.87       6.055
chrIV     1447248      3.51       6.052
chrV       487698      9.50       6.051
chrIV       47632      9.07       6.047
chrIV      380926      6.41       6.047
chrVIII    407225     12.27       6.044
chrIII     167977     11.06       6.044
chrXIII    486778      8.76       6.041
chrXV      898347      3.02       6.040
chrX       302837      3.02       6.040
chrVII     695412      3.02       6.040
chrIX      397028      3.02       6.040
chrXVI      35253      3.08       6.039
chrVII     827549      7.67       6.039
chrXII     778102      6.40       6.038
chrVIII    516441      4.83       6.037
chrXII     665497     11.59       6.036
chrIV      381256      9.05       6.033
chrIII      74444      7.72       6.031
chrI       157823      7.72       6.031
chrIV      664726     10.55       6.029
chrXVI     514070      7.41       6.024
chrXIII     20452      8.24       6.015
chrXVI     178846      5.17       6.012
chrXII     278601      5.41       6.011
chrVI      232617     12.20       6.010
chrXVI     254922      6.60       6.000
chrVIII    338057      3.00       6.000
chrXV      138353     10.19       5.994
chrXI       88037     10.07       5.994
chrIV     1473001      8.93       5.993
chrXVI     751743      7.91       5.992
chrXII     177403      4.07       5.985
chrXIV     419178     11.31       5.984
chrXIV      23618      3.35       5.982
chrXV      633984      6.22       5.981
chrVI       99038      2.99       5.980
chrXII     918042      5.80       5.979
chrIII      96730     17.81       5.977
chrXVI     659717      9.92       5.976
chrIV      952462      5.02       5.976
chrII      448932      9.80       5.976
chrIV      584209      8.78       5.973
chrVI       99208      6.27       5.971
chrXIII    835369      7.58       5.969
chrXII     696733      9.55       5.969
chrXVI     416120      8.41       5.965
chrVII     702621      3.34       5.964
chrXV      896037      7.09       5.958
chrVII     607585      5.12       5.953
chrII      807573      5.00       5.952
chrXIV     476443     12.20       5.951
chrVII     531455      5.65       5.947
chrI       152600      5.35       5.944
chrXI      160829      6.12       5.942
chrII      738589      3.03       5.941
chrX       491275      8.85       5.940
chrVII     382839      6.53       5.936
chrX       502971     10.68       5.933
chrVII     392587      8.48       5.930
chrVII     213596      7.47       5.929
chrXVI     290721      7.23       5.926
chrXII     720215      6.93       5.923
chrVI      135462      5.39       5.923
chrXV     1090195      2.96       5.920
chrVI       31509      2.96       5.920
chrVII     299992      5.09       5.919
chrXVI     156026      4.32       5.918
chrX        46874      3.61       5.918
chrVIII    357952      6.27       5.915
chrXII     194169      5.44       5.913
chrXII     384177     20.80       5.909
chrVIII    408196      8.39       5.908
chrI       227246      4.96       5.905
chrV        51402      8.62       5.904
chrXIII    145250     11.39       5.902
chrXV     1001118      2.95       5.900
chrVII     843417     11.86       5.900
chrII      182519      8.14       5.899
chrXI        2081      6.84       5.897
chrVII     531112      3.42       5.897
chrX        71721     14.38       5.893
chrX       278523      3.24       5.891
chrIV     1063490     10.84       5.891
chrXI       78630     10.07       5.889
chrXII     378362     18.84       5.887
chrX       450468     14.07       5.887
chrXV      943367      8.24       5.886
chrXV       77295      2.94       5.880
chrV       264685      2.94       5.880
chrIII     291995      2.94       5.880
chrIII     142910      2.94       5.880
chrX        47227      9.23       5.879
chrII      181630     10.17       5.879
chrV       151553      5.29       5.878
chrIV      778563      9.17       5.878
chrXI      204926      3.35       5.877
chrII       95934      7.99       5.875
chrIX       60307      7.75       5.871
chrXIII    875514      9.80       5.868
chrXV      187046      5.69       5.866
chrV       564596     13.19       5.862
chrVII     643762      4.63       5.861
chrXVI     359955      6.68       5.860
chrVIII    211164      2.93       5.860
chrIX      207598     11.19       5.859
chrXIII    369521     10.54       5.856
chrVII      38610      6.03       5.854
chrXV      146797      5.15       5.852
chrVIII     69334      9.89       5.852
chrXIV     359267      3.86       5.848
chrIX      356430     10.87       5.844
chrX       230882      9.70       5.843
chrII       92598      3.33       5.842
chrXV      996093      7.30       5.840
chrXV     1079381      2.92       5.840
chrX       253930     16.47       5.840
chrII       34581      2.92       5.840
chrXV      300953      6.54       5.839
chrXIII    659205      8.58       5.837
chrXV      186591      7.82       5.836
chrVII     695916     10.21       5.834
chrIV      700404      8.46       5.834
chrII      720942     10.73       5.832
chrX       388352      4.14       5.831
chrVIII    459285      5.01       5.826
chrIV     1114283      4.60       5.823
chrXIV      23470      2.91       5.820
chrVII      18093      2.91       5.820
chrIX      397292      2.91       5.820
chrX       736517      4.83       5.819
chrXV     1058211      6.40       5.818
chrXV      644932     13.38       5.817
chrXIII    598789     14.83       5.816
chrXIII    696486      7.21       5.815
chrVII     286151      3.78       5.815
chrIV     1112109     10.58       5.813
chrXIII    518108     11.16       5.812
chrV        25753     11.97       5.811
chrXVI      85299      6.74       5.810
chrV        65409      3.37       5.810
chrX       633697     15.45       5.808
chrXIII    813950      7.72       5.805
chrVII     237810      8.24       5.803
chrXV      181425      5.57       5.802
chrXVI     246980      6.09       5.800
chrVII      87714      3.48       5.800
chrIV       10893      2.90       5.800
chrII       84581      2.90       5.800
chrV       246098      8.87       5.797
chrV       229470      7.13       5.797
chrIX      345363      6.95       5.792
chrII       18348     13.90       5.792
chrXIV     374694      4.92       5.788
chrXII     910307      9.03       5.788
chrXII     751432      6.59       5.781
chrX       375920      2.89       5.780
chrIV      743978      2.89       5.780
chrIII       8916      2.89       5.780
chrII      101671      7.34       5.780
chrXI       98791     12.25       5.778
chrXII      39122     10.34       5.777
chrXII      47374      3.06       5.774
chrV       272217      4.85       5.774
chrXVI      14031      5.31       5.772
chrVII     238889      8.37       5.772
chrXVI     869511     12.98       5.769
chrXV     1070679      3.98       5.768
chrXIII    671179      6.46       5.768
chrXIII     23506      8.19       5.768
chrVII     203071      8.94       5.768
chrIV      826808      4.96       5.767
chrX       732335      7.03       5.762
chrXIV     413584      4.32       5.760
chrXII    1071632      2.88       5.760
chrVII     245610      5.76       5.760
chrXV      186764      3.57       5.758
chrXV      347640      4.26       5.757
chrVII    1022674      7.77       5.756
chrXII     607941      6.04       5.752
chrII      526521      5.81       5.752
chrXIII    360140      3.45       5.750
chrXII     157713      4.60       5.750
chrX       305682      7.82       5.750
chrXIII    659853     13.28       5.749
chrXIII    234005      9.54       5.747
chrXIII     41793      5.40       5.745
chrXIV     264941     10.11       5.744
chrIV       43510     14.13       5.744
chrXV     1077106      2.87       5.740
chrXII     823511      2.87       5.740
chrIV      903131      7.52       5.740
chrV       258318      3.96       5.739
chrII      321611      3.96       5.739
chrXII     853785      3.50       5.738
chrIII     206621      4.36       5.737
chrXVI     236933      9.98       5.736
chrXIII    227842      9.35       5.736
chrVII    1032002      3.04       5.736
chrXVI     888686      4.93       5.733
chrXVI     593570      7.51       5.733
chrXV     1070349      3.44       5.733
chrV       522327     14.16       5.733
chrXIV     375284      3.61       5.730
chrVIII    494231     12.49       5.729
chrII      718982      3.55       5.726
chrIV      163570     18.72       5.725
chrIII      65566      9.04       5.722
chrXV      786892      2.86       5.720
chrXV       48646      6.92       5.719
chrI         6123      3.43       5.717
chrXV      996733      3.83       5.716
chrX        16260      5.77       5.713
chrXV      117438      9.48       5.711
chrII      486041      7.71       5.711
chrX       177548      3.31       5.707
chrVII     202912      4.85       5.706
chrVII     234171     12.43       5.702
chrIV      438053      5.93       5.702
chrXVI     277520      2.85       5.700
chrXV     1082774      2.85       5.700
chrX       645522     17.10       5.700
chrV       215382      7.98       5.700
chrV       159093      2.85       5.700
chrIII     310703      3.99       5.700
chrIV      524398      9.29       5.699
chrIV     1263420      3.59       5.698
chrVII     601859      8.09       5.697
chrXI      500095     12.19       5.696
chrXII     331638      7.23       5.693
chrXI      527225      9.96       5.691
chrXIII    595069      7.51       5.689
chrIX      183138      4.21       5.689
chrI        54227      7.11       5.688
chrXVI     436260      4.72       5.687
chrVIII    129495     11.43       5.687
chrVIII    461427      7.79       5.686
chrXVI     458491      6.08       5.682
chrII      161716      3.75       5.682
chrX       731729      2.84       5.680
chrII      805169      2.84       5.680
chrIII     186499     12.72       5.679
chrII      323708     10.22       5.678
chrXIV     323242     10.33       5.676
chrVIII    262078      4.03       5.676
chrX       195243      4.54       5.675
chrXV      471914      8.34       5.673
chrX       514695     10.89       5.672
chrXIV     246974      9.64       5.671
chrX       658432     13.61       5.671
chrIII      95238     18.94       5.671
chrIV      676598      6.18       5.670
chrXV       58856      3.91       5.667
chrII      734283      8.21       5.662
chrXVI     770578      6.68       5.661
chrXV       35625      2.83       5.660
chrV       393945      2.83       5.660
chrXVI     166809     11.43       5.658
chrXII     885746      6.11       5.657
chrXVI     218195     10.97       5.655
chrIII     286748      6.39       5.655
chrXII     315875      4.41       5.654
chrXII     174830      5.54       5.653
